ServiceStationID,ServiceStationName,Address,Suburb,Postcode,Longitude,Latitude
1,Metro Petroleum Ballina,"323 River Street, BALLINA NSW 2478",BALLINA,2478.0,153.5504081,-28.865962449999998
2,Metro Petroleum Narwee,"32 Bryant St, NARWEE NSW 2209",NARWEE,2209.0,151.0735307,-33.9492092
3,Independent Kanahooka,"90-94 Lakeside Dr, KANAHOOKA NSW 2530",KANAHOOKA,2530.0,150.8175448,-34.5002584
4,Metro Peakhurst,"114 Boundary Road, PEAKHURST NSW 2210",PEAKHURST,2210.0,151.0640369,-33.9590581
5,Metro Revesby,"6,Doyle Rd, Revesby NSW 2210",Revesby,2210.0,151.0260996,-33.9517183
6,7-Eleven Dapto,"125-127 Princes Hwy, DAPTO NSW 2530",DAPTO,2530.0,150.7865768,-34.5098523
7,Westside Doonside,"13-15 Doonside Rd, Doonside NSW 2767",Doonside,2767.0,150.8741969,-33.7732348
8,Metro Fuel Cliftleigh,"80 Main Road, Cliftleigh NSW 2321",Cliftleigh,2321.0,151.5150157,-32.8010723
9,Metro Cessnock,"102 Wollombi Rd, CESSNOCK NSW 2325",CESSNOCK,2325.0,151.2557859,-32.8891724
10,Metro Petroleum Tarro,"107 Anderson Drive, TARRO NSW 2322",TARRO,2322.0,151.65885387765542,-32.8076023
11,Metro Petroleum Bexley North,"307-309 Bexley Rd, BEXLEY NORTH NSW 2207",BEXLEY NORTH,2207.0,151.1212972,-33.9440597
12,Metro Fuel Abermain,"289 Cessnock Road, Abermain NSW 2326",Abermain,2326.0,151.4223245,-32.8188723
13,Metro Petroleum Bellbird,"380 Wollombi Rd, BELLBIRD NSW 2325",BELLBIRD,2325.0,151.3202623,-32.8599681
14,Randwick Petroleum,"88 Clovelly Rd, RANDWICK NSW 2031",RANDWICK,2031.0,151.2478693,-33.9084119
15,METRO CROYDON PARK,"274 Georges River Road, CROYDON PARK NSW 2133",CROYDON PARK,2133.0,151.1142459,-33.8939243
17,Metro Petroleum Earlwood,"281 HOMER ST, EARLWOOD NSW 2206",EARLWOOD,2206.0,151.1249592,-33.9269303
18,BP Wyoming,"481 Pacific Highway, Wyoming NSW 2250",Wyoming,2250.0,151.3509096,-33.4050385
19,Coles Express Dapto,"152-158 Princes Hwy, Dapto NSW 2530",Dapto,2530.0,150.7923250656537,-34.496177700000004
20,Metro Fuel Killarney Heights,"702-704 Warringah Road, Forestville NSW 2087",Forestville,2087.0,151.2203962,-33.756723
21,Independent Bermagui NSW,"126 Lamont Street, Bermagui NSW NSW 2456",Bermagui NSW,2456.0,150.0801522,-36.4244543
28,7-Eleven Minchinbury,"1042 Great Western Highway, Minchinbury NSW 2770",Minchinbury,2770.0,150.8121512,-33.7787615
30,Metro Fuel Haberfield,"163-165 PARRAMATTA RD, HABERFIELD NSW 2045",HABERFIELD,2045.0,151.1303693,-33.877832
32,Shell Cardiff,"200 Main Road, Cardiff NSW 2285",Cardiff,2285.0,151.6553418,-32.9336174
33,Metro Petroleum Rosebery,"395 GARDENERS RD, ROSEBERY NSW 2018",ROSEBERY,2018.0,151.2113451,-33.9235094
34,Powerfuel,"101 Blaxcell St, GRANVILLE NSW 2142",GRANVILLE,2142.0,151.0102739,-33.8427872
36,BP Springwood,"28 Great Western Highway, Valley Heights NSW 2777",Valley Heights,2777.0,150.5818272,-33.7016307
37,Budget Kingsgrove,"2 Commercial Rd, Kingsgrove NSW 2208",Kingsgrove,2208.0,151.0986187,-33.940313
38,Caltex Woolworths Dapto,"83 Byamee Street, Dapto NSW 2530",Dapto,2530.0,150.803152,-34.4990571
40,SHELL COLYTON,"88 GREAT WESTERN HIGHWAY, COLYTON NSW 2760",COLYTON,2760.0,150.8025138,-33.7766975
41,Speedway Haberfield,"273 Parramatta Rd, Haberfield NSW 2045",Haberfield,2045.0,151.1303693,-33.877832
42,SHELL CONDELL PARK,"228 Edgar Street, Condell Park NSW 2200",Condell Park,2200.0,151.0134885,-33.9191123
43,Budget Moorebank,"68 Nuwarra Road, Moorebank NSW 2170",Moorebank,2170.0,150.9551513,-33.9303741
44,UNITED BERESFILED,"261 ANDERSON DR, BERESFIELD NSW 2322",BERESFIELD,2322.0,151.6407674,-32.7972228
45,Ampol Penrith,"2 Lugard St, PENRITH NSW 2750",PENRITH,2750.0,150.6937279,-33.7346748
46,Metro Weston,"191-193 Cessnock Rd, Weston NSW 2326",Weston,2326.0,151.4535346,-32.8141645
47,Metro Bellbird Heights,"309A WOLLOMBI RD, BELLBIRD HEIGHTS NSW 2325",BELLBIRD HEIGHTS,2325.0,151.327002,-32.8521292
48,Independent West Ryde,"2-4 Chatham Road, West Ryde NSW 2114",West Ryde,2114.0,151.0871748,-33.8060927
49,Speedway Roseville,"20-22 BABBAGE RD, ROSEVILLE NSW 2069",ROSEVILLE,2069.0,151.1951051,-33.7788388
50,Ampol Woolworths Hazelbrook,"198-199 Great Western Hwy, HAZELBROOK NSW 2779",HAZELBROOK,2779.0,150.4579492,-33.7259101
51,Ampol Gosford West,"283 MANNS RD, WEST GOSFORD NSW 2250",WEST GOSFORD,2250.0,151.317675,-33.4273064
52,Caltex Wamberal,"656-658 THE ENTRANCE ROAD, WAMBERAL NSW 2260",WAMBERAL,2260.0,151.4413165,-33.4185571
54,Ampol Woolworths Waitara,"59-61 Pacific Highway, WAITARA NSW 2077",WAITARA,2077.0,151.10245130696785,-33.7106122
56,Ampol Woolworths St Ives North,"363 Mona Vale Road, ST IVES NORTH NSW 2075",ST IVES NORTH,2075.0,151.1736009,-33.7168171
58,Caltex Albion Park Rail NB,"172-174 Princes Hwy, ALBION PARK RAIL NSW 2527",ALBION PARK RAIL,2527.0,150.7955634503585,-34.56122075
60,Caltex Mount Colah,"603 Pacific Hwy, MOUNT COLAH NSW 2079",MOUNT COLAH,2079.0,151.1153096,-33.6704904
61,Ampol Foodary St Ives,"164 Mona Vale Road, ST IVES NSW 2075",ST IVES,2075.0,151.1550417,-33.7334426
63,Caltex Brownsville,"342 Kanahooka Road, BROWNSVILLE NSW 2530",BROWNSVILLE,2530.0,150.80728,-34.4868335
64,Caltex Woolworths Erina,"155 The Entrance Rd, ERINA NSW 2250",ERINA,2250.0,151.3719295,-33.4374276
65,Metro Yagoona,"585 Hume Hwy, YAGOONA NSW 2199",YAGOONA,2199.0,151.0281649,-33.9084849
66,Metro Petroleum Forestville,"656 Warringah Road, FORESTVILLE NSW 2087",FORESTVILLE,2087.0,151.2203962,-33.756723
67,Caltex Wyoming,"465 Pacific Hwy, WYOMING NSW 2250",WYOMING,2250.0,151.34999983179114,-33.40941895
68,Coles Express Lawson,"311 Great Western Highway, Lawson NSW 2783",Lawson,2783.0,150.42587930558963,-33.72205895
69,Independent Rathmines,"14 Fishing Point Rd, Rathmines NSW 2283",Rathmines,2283.0,151.593169,-33.0439325
73,7-Eleven Lisarow,"911 Pacific Highway, Lisarow NSW 2250",Lisarow,2250.0,151.3759841,-33.3725285
74,Caltex Woolworths Berkshire Park,"770 Richmond Road, Berkshire Park NSW 2765",Berkshire Park,2765.0,150.7991521,-33.6632589
75,Shell Blaxland,"126 GREAT WESTERN HWY, BLAXLAND NSW 2774",BLAXLAND,2774.0,150.6094281,-33.7447217
76,Coles Express Chatswood,"877-879 Pacific Hwy, Chatswood NSW 2067",Chatswood,2067.0,151.1783705,-33.7980839
77,Metro Londonderry,"486 Londonderry Rd, LONDONDERRY NSW 2753",LONDONDERRY,2753.0,150.7357311,-33.6426136
78,7-Eleven Tweed Heads Sth,"112 Minjungbal Dr, TWEED HEADS SOUTH NSW 2486",TWEED HEADS SOUTH,2486.0,153.5411562,-28.1897886
79,Wagga Fuel,"81 DOCKER ST, WAGGA WAGGA NSW 2650",WAGGA WAGGA,2650.0,147.35716,-35.1144038
81,7-Eleven Killara,"494 Pacific Hwy, Killara NSW 2071",Killara,2071.0,151.159797,-33.7692683
82,7-Eleven Artarmon,"477 Pacific Highway, Artarmon NSW 2064",Artarmon,2064.0,151.1764722,-33.8108661
83,7-Eleven Lindfield,"238 Pacific Highway, Lindfield NSW 2070",Lindfield,2070.0,151.16899321967247,-33.77888635
84,METRO PETROLEUM BETHUNGRA,"54 BAYLIS ST, BETHUNGRA NSW 2590",BETHUNGRA,2590.0,147.8537596,-34.7594441
86,Caltex Winmalee,"281 Hawkesbury Rd, Winmalee NSW 2777",Winmalee,2777.0,150.6348026,-33.6721472
87,BP Artarmon,"422 Pacific Hwy, Artarmon NSW 2064",Artarmon,2064.0,151.1764722,-33.8108661
88,Puma Heddon Greta,"195 Main Rd, HEDDON GRETA NSW 2321",HEDDON GRETA,2321.0,151.5009566,-32.8088423
89,Caltex Woolworths Turramurra,"1233 Pacific Highway, Turramurra NSW 2074",Turramurra,2074.0,151.13138776355154,-33.73314105
90,Metro Petroleum Faulconbridge,"690A GREAT WESTERN HWY, FAULCONBRIDGE NSW 2776",FAULCONBRIDGE,2776.0,150.5423023,-33.6922474
91,BP Newcastle West,"113 PARRY ST, NEWCASTLE WEST NSW 2302",NEWCASTLE WEST,2302.0,151.7637894,-32.9305537
92,Metro Leichhardt,"127-129 Marion St, Leichhardt NSW 2040",Leichhardt,2040.0,151.1507748370268,-33.884019800000004
95,7-Eleven St Ives,"157-159 Mona Vale Rd, ST IVES NSW 2075",ST IVES,2075.0,151.1713973,-33.722066
96,BP Hamilton Tudor Street,"56 Tudor Street, HAMILTON NSW 2303",HAMILTON,2303.0,151.751198,-32.924661
97,BP Wallsend,"103- Newcastle Road, Wallsend NSW 2287",Wallsend,2287.0,151.6763402,-32.9029396
98,Coles Express Pymble,"21 Ryde Rd, Pymble NSW 2073",Pymble,2073.0,151.143811,-33.751985
99,Coles Express Hornsby,"194-206 Pacific Hwy, Hornsby NSW 2077",Hornsby,2077.0,151.0992604780174,-33.70725575
101,Coles Express St Ives,"179-181 Mona Vale Rd, St Ives NSW 2075",St Ives,2075.0,151.1713973,-33.722066
103,Coles Express Wallsend,"14 Thomas St, Wallsend NSW 2287",Wallsend,2287.0,151.6651731,-32.9075534
105,Coles Express Broadmeadow,"2 Brunker Rd, Broadmeadow NSW 2292",Broadmeadow,2292.0,151.7369628,-32.9248677
107,Metro Fuel Wyong,"35 Alison Rd, WYONG NSW 2259",WYONG,2259.0,151.4176854,-33.2793305
108,Coles Express Murwillumbah,"279-283 Tweed Valley Way, SOUTH MURWILLUMBAH NSW 2484",SOUTH MURWILLUMBAH,2484.0,153.4022832,-28.3294886
109,Metro Tuggerah,"150 Pacific Hwy, TUGGERAH NSW 2259",TUGGERAH,2259.0,151.42079309379608,-33.3005202
110,Ampol Woolooware,"100 Woolooware Road, WOOLOOWARE NSW 2230",WOOLOOWARE,2230.0,151.1414358,-34.0482352
111,Caltex Woolworths Lisarow,"900 Pacific Highway, LISAROW NSW 2250",LISAROW,2250.0,151.3759841,-33.3725285
112,Ampol Woolworths Metro Chatswood,"572 Pacific Hwy, Chatswood NSW 2067",Chatswood,2067.0,151.1783705,-33.7980839
113,BP Termeil,"1600 Princes Hwy, TERMEIL NSW 2539",TERMEIL,2539.0,150.3187494,-35.5159186
115,Metro Fuel Tura Beach,"487 Sapphire Coast Drive, TURA BEACH NSW 2548",TURA BEACH,2548.0,149.9038968,-36.8756176
116,Metro Fuel Doonside,"198 Hill End Road, Doonside NSW 2767",Doonside,2767.0,150.8730787,-33.7444081
117,Metro Petroleum Oakflats,"80-82 Central Ave, OAK FLATS NSW 2529",OAK FLATS,2529.0,150.8183213,-34.5579351
118,APEX PETROLEUM (WEST RYDE),"898-902 Victoria Rd, West Ryde NSW 2114",West Ryde,2114.0,151.0945993844564,-33.8118945
119,Westside Petroleum Mount Austin,"2 Ceduna Street, MOUNT AUSTIN NSW 2650",MOUNT AUSTIN,2650.0,147.3539586,-35.1372345
121,Budget North Rocks,"264-266 North Rocks Rd, North Rocks NSW 2151",North Rocks,2151.0,151.0267348,-33.7682102
122,Metro Aberdeen,"134 MacQueen Street, ABERDEEN NSW 2336",ABERDEEN,2336.0,150.8868132,-32.1592354
123,METRO SHORTLAND,"278 Sandgate Road, SHORTLAND NSW 2307",SHORTLAND,2307.0,151.6995248,-32.8769186
124,Metro Bexley,"630 Forest Road, BEXLEY NSW 2207",BEXLEY,2207.0,151.1150616,-33.9616594
125,APEX PETROLEUM VILLAWOOD,"896A Woodville Rd, Villawood NSW 2163",Villawood,2163.0,150.9792242,-33.8792516
126,Metro Marrickville,"379 Enmore Road, Marrickville NSW 2204",Marrickville,2204.0,151.1682740794041,-33.903914900000004
127,Metro Petroleum Goulburn,"62-68 Clinton Street, GOULBURN NSW 2580",GOULBURN,2580.0,149.7095025,-34.7545334
128,Locals Servo,"148 MAYNE ST, MURRURUNDI NSW 2338",MURRURUNDI,2338.0,150.8241497,-31.7576845
129,Independent Murwillumbah,"51 Tweed Valley Way, Murwillumbah NSW 2484",Murwillumbah,2484.0,153.4033275,-28.3289793
130,GURSIMARS PTY LTD,"15 GLASTONBURY AV, UNANDERRA NSW 2526",UNANDERRA,2526.0,150.8595418,-34.4566012
131,Caltex Elermore Vale,"52 Cardiff Road, Elermore Vale NSW 2287",Elermore Vale,2287.0,151.6716708,-32.9158117
132,Enhance Lithgow,"151 Mort St, LITHGOW NSW 2790",LITHGOW,2790.0,150.1630347,-33.4809175
133,Ultra Edgeworth,"780 Main Rd, EDGEWORTH NSW 2285",EDGEWORTH,2285.0,151.6323281,-32.9261141
134,Ultra Boolaroo,"No 6 Main Road, Boolaroo NSW 2284",Boolaroo,2284.0,151.6234767,-32.9457991
135,Budget Oatley,"12B Oatley Parade, Oatley NSW 2223",Oatley,2223.0,151.0794936,-33.9820011
136,BP Riverstone,"196 Riverstone Pde, RIVERSTONE NSW 2765",RIVERSTONE,2765.0,150.8589924,-33.675608
137,BP McGraths Hill,"126 Windsor Rd, MCGRATHS HILL NSW 2756",MCGRATHS HILL,2756.0,150.8302325,-33.6115192
138,Enhance Homebush,"242 Parramatta Road, Homebush NSW 2140",Homebush,2140.0,151.0763447,-33.8617267
140,Westside Braidwood,"71 Wallace Street, Braidwood NSW 2622",Braidwood,2622.0,149.7994497551744,-35.4462887
141,Ampol Hornsby Heights,"110 Galston Rd., Hornsby Heights NSW 2077",Hornsby Heights,2077.0,151.098473,-33.676494
143,Caltex Woolworths Dural,"532 Old Northern Road, Dural NSW 2158",Dural,2158.0,151.0202716,-33.6934847
144,Shell Yagoona,"740 Hume Highway, Yagoona NSW 2199",Yagoona,2199.0,151.024492,-33.9073707
145,Independent Marrickville,"73-81 Marrickville Road, Marrickville NSW 2204",Marrickville,2204.0,151.1542781,-33.9095459
146,Caltex Kiama & News Agency,"180 Manning St, KIAMA NSW 2533",KIAMA,2533.0,150.8506843,-34.678371
147,Caltex Woolworths Woolooware,"449 Captain Cook Drive, Woolooware NSW 2230",Woolooware,2230.0,151.1375466,-34.039011
149,Coles Express Strathfield South,"630-634 Liverpool Road, Strathfield South NSW 2136",Strathfield South,2136.0,151.0829167,-33.8917275
151,BP Enfield,"184 Liverpool Road, Enfield NSW 2136",Enfield,2136.0,151.0915286,-33.8876373
152,BP St Marys (Forrester Road),"120-128 Forrester Road, ST MARYS NSW 2760",ST MARYS,2760.0,150.7754781531189,-33.755108199999995
153,Mobil Silverdale,"2320 Silverdale Rd, Silverdale NSW 2752",Silverdale,2752.0,150.5769209,-33.9548958
154,BP Dural,"582 Old Northern Road, Dural NSW 2158",Dural,2158.0,151.0296585,-33.6952428
157,Coles Express Albion Park,"252 Princes Highway, Albion Park NSW 2527",Albion Park,2527.0,150.7863968,-34.5503502
158,Coles Express Greenacre,"74 Roberts Road, Greenacre NSW 2190",Greenacre,2190.0,151.064906,-33.9017073
160,Coles Express Greenacre,"9-11 Roberts Road, Greenacre NSW 2190",Greenacre,2190.0,151.064906,-33.9017073
162,Metro Fuel Ermington,"700 Victoria Rd, ERMINGTON NSW 2115",ERMINGTON,2115.0,151.066013,-33.808596
163,Shell Wyong,"140 Pacific Hwy, WYONG NSW 2259",WYONG,2259.0,151.4256116024252,-33.28199805
164,Metro Ourimbah,"161-163 Pacific Hwy, Ourimbah NSW 2258",Ourimbah,2258.0,151.3834392,-33.3323662
165,Metro Fuel Ourimbah,"12 Pacific Hwy, Ourimbah NSW 2258",Ourimbah,2258.0,151.3834392,-33.3323662
166,Metro Petroleum Gosford,"57 CENTRAL COAST HWY, WEST GOSFORD NSW 2250",WEST GOSFORD,2250.0,151.3288032,-33.4267327
167,Coles Express Faulconbridge,"575-581 Great Western Highway, Faulconbridge NSW 2776",Faulconbridge,2776.0,150.5373983117886,-33.6941556
168,BP Loftus,"127 Loftus Ave, Loftus NSW 2232",Loftus,2232.0,151.0535864,-34.0360383
169,United Turvey Park,"31 Bourke Street, TURVEY PARK NSW 2650",TURVEY PARK,2650.0,147.3545402,-35.1253376
170,Mobil Warialda,"46 GEDDES ST, WARIALDA NSW 2402",WARIALDA,2402.0,150.5761069,-29.5431885
172,BP Brunswick Heads,"50 Tweed Street, Brunswick Heads NSW 2483",Brunswick Heads,2483.0,153.5434504,-28.5566781
173,BP Katoomba,"199 Great Western Highway, Katoomba NSW 2780",Katoomba,2780.0,150.3163965,-33.7090659
174,BP Wentworth Falls,"340 Great Western Highway, Wentworth Falls NSW 2782",Wentworth Falls,2782.0,150.383462,-33.7208312
175,7-Eleven Lurnea,"124 Hoxton Park Rd, LURNEA NSW 2170",LURNEA,2170.0,150.8988903,-33.9265785
176,7-Eleven Werrington,"Lot 122 Dunheved Road, Werrington NSW 2747",Werrington,2747.0,150.7579597,-33.750358
178,Independent Casino,"169 Canterbury St, CASINO NSW 2470",CASINO,2470.0,153.0493135,-28.863667
179,Quaama General Store,"COBARGO ST, QUAAMA NSW 2550",QUAAMA,2550.0,149.8696566,-36.4627078
181,Ampol Woolworths Kellyville,"3-5 Windsor Rd, KELLYVILLE NSW 2155",KELLYVILLE,2155.0,150.9592644,-33.7135246
182,Ampol Lilli Pilli,"481 Port Hacking Road, LILLI PILLI NSW 2229",LILLI PILLI,2229.0,151.1202584,-34.0636818
183,Ampol Leumeah,"6 Rudd Rd, LEUMEAH NSW 2560",LEUMEAH,2560.0,150.8271266,-34.0558716
184,Ampol Dural,"917-923 Old Northern Rd, DURAL NSW 2158",DURAL,2158.0,151.0301431,-33.6960401
185,Ampol Greenacre,"87-91 ROBERTS RD, GREENACRE NSW 2190",GREENACRE,2190.0,151.064906,-33.9017073
186,Caltex Woolworths Shellharbour,"New Lake Entrance Road (Shellharbour City Centre), Shellharbour NSW 2529",Shellharbour,2529.0,150.8254836,-34.5666412
187,Independent Guyra,"2 Lagoon St, Guyra NSW 2365",Guyra,2365.0,151.667324,-30.2169586
188,Independent Gladstone,"54 Barnard Street, Gladstone NSW 2440",Gladstone,2440.0,152.9482079,-31.0240638
189,Independent Summerland Point,"64 Cams Blvd, Summerland Point NSW 2259",Summerland Point,2259.0,151.56487658102145,-33.13819515
190,Coles Express Gundagai,"Hume highway & Sheahan Bridge, GUNDAGAI NSW 2722",GUNDAGAI,2722.0,148.0941995,-35.0778316
192,Coles Express Hunters Hill,"4 Ryde Rd, Hunters Hill NSW 2110",Hunters Hill,2110.0,151.1419616,-33.8317703
193,Coles Express Cessnock,"183 Vincent St, Cessnock NSW 2325",Cessnock,2325.0,151.3553811,-32.8396969
195,Coles Express Belmont South,"797 Pacific Hwy, Belmont South NSW 2280",Belmont South,2280.0,151.6608466,-33.0353665
199,Coles Express Doonside,"427 Bungarribee Road, Doonside NSW 2767",Doonside,2767.0,150.8790336,-33.7736526
201,Sussex Inlet Service Station,"1 Jacobs Dr, SUSSEX INLET NSW 2540",SUSSEX INLET,2540.0,150.6028162,-35.156694
202,Metro Tamworth,"360 Armidale Rd, EAST TAMWORTH NSW 2340",EAST TAMWORTH,2340.0,150.9493718,-31.1049325
203,Metro Glossodia,"450 Creek Ridge Road, GLOSSODIA NSW 2756",GLOSSODIA,2756.0,150.7944253,-33.5381125
204,Metro Orange( Bathurst Road),"68 Bathurst Road, ORANGE NSW 2800",ORANGE,2800.0,149.1067487,-33.286341
205,Mobil Goulburn,"129 Lagoon Street, Goulburn NSW 2580",Goulburn,2580.0,149.7309824,-34.7464073
206,7-Eleven Kellyville,"54 - 56 Windsor Road, Kellyville NSW 2155",Kellyville,2155.0,150.9509009,-33.7104461
210,Metro Castle Cove,"327 Eastern Valley Way, Castle Cove NSW 2069",Castle Cove,2069.0,151.2002876,-33.7844186
211,Weston Petroleum,"109 CESSNOCK RD, WESTON NSW 2326",WESTON,2326.0,151.4535346,-32.8141645
212,Coles Express Dural,"592-596 Old Northern Rd, Dural NSW 2158",Dural,2158.0,151.0312654,-33.6942863
213,Coles Express Baulkham Hills,"4 Century Circuit, Baulkham Hills NSW 2153",Baulkham Hills,2153.0,150.96358665777228,-33.7334845
214,7-Eleven Campbelltown,"71 Blaxland Road, Campbelltown NSW 2560",Campbelltown,2560.0,150.8097608,-34.0615769
216,South West Fuel Cootamundra,"56 Yass Rd, COOTAMUNDRA NSW 2590",COOTAMUNDRA,2590.0,148.0408578,-34.6305624
217,South West Fuel - Murrumburrah,"294 Albury St, Murrumburrah NSW 2586",Murrumburrah,2586.0,148.3721597,-34.5557736
218,METRO PETROLEUM ST MARYS,"516-526 GREAT WESTERN HWY, ST MARYS NSW 2760",ST MARYS,2760.0,150.7864984,-33.7731064
219,South West Fuel - Grenfell,"1 Main St, Grenfell NSW 2810",Grenfell,2810.0,148.1621454,-33.8939126
220,COLES EXPRESS BELLA VISTA,"8 LEXINGTON DR, BELLA VISTA NSW 2153",BELLA VISTA,2153.0,150.9452133,-33.7327264
221,MT GEORGE PETROL STATION,"1446 NOWENDOC RD, MOUNT GEORGE NSW 2424",MOUNT GEORGE,2424.0,152.1748726,-31.8776354
223,Ampol Woolworths Miller,"86 Cartwright Avenue, MILLER NSW 2168",MILLER,2168.0,150.8853544,-33.919536
224,Ampol Foodary Werrington,"Dunheved Road, WERRINGTON NSW 2747",WERRINGTON,2747.0,150.7579597,-33.750358
225,BP Silverwater South,"51 Egerton St, SILVERWATER NSW 2128",SILVERWATER,2128.0,151.04781,-33.836286
226,Metro Lane Cove,"533,Mowbray Rd, Lane Cove NSW 2066",Lane Cove,2066.0,151.1662571007028,-33.8059743
227,BP Kellyville,"19-21 Windsor Road, Kellyville NSW 2155",Kellyville,2155.0,150.9509009,-33.7104461
228,Coles Express Oak Flats,"Lot 2 Lake Entrance Road, Oak Flats NSW 2529",Oak Flats,2529.0,150.8367014,-34.5622747
229,Coles Express Campbelltown,"27 Queen Street, Campbelltown NSW 2560",Campbelltown,2560.0,150.8193448,-34.0604119
230,Coles Express Parklea,"484 Sunnyholt Road, Parklea NSW 2768",Parklea,2768.0,150.9214035,-33.7309522
231,Independent Gunnedah,"3 Railway Ave, Gunnedah NSW 2380",Gunnedah,2380.0,150.2460145,-30.9776605
232,Metro Fuel Miranda,"220 Port Hacking Road, Miranda NSW 2228",Miranda,2228.0,151.1056489,-34.0297337
235,Caltex Mudgee,"50 Sydney Road, Mudgee NSW 2850",Mudgee,2850.0,149.5978188,-32.6027677
236,BP Kingsgrove,"152 Moorefields Road, Kingsgrove NSW 2208",Kingsgrove,2208.0,151.0978697,-33.9305592
237,Speedway Miranda,"181 The Boulevarde, Miranda NSW 2228",Miranda,2228.0,151.105789,-34.0298547
238,Metro Peakhurst,"836 Forest Road, Peakhurst NSW 2100",Peakhurst,2100.0,151.0712024,-33.9597612
239,Metro Fuel Hornsby,"275 Pacific Highway, Hornsby NSW 2077",Hornsby,2077.0,151.0984628,-33.7084806
242,Coles Express Griffith,"121 Banna Avenue, Griffith NSW 2680",Griffith,2680.0,146.0607489,-34.2897414
243,Coles Express Lansvale West,"240 Hume Highway, LANSVALE NSW 2166",LANSVALE,2166.0,150.9442304,-33.9022439
244,St Marys,"61-63 CHRISTIE ST, ST MARYS NSW 2760",ST MARYS,2760.0,150.7656933,-33.7485169
245,Coles Express Armidale,"89-93 Marsh St, Armidale NSW 2350",Armidale,2350.0,151.6698338,-30.5118731
246,Coles Express Canley Vale,"65-99 Hume Highway, Canley Vale NSW 2166",Canley Vale,2166.0,150.9668281,-33.8902418
248,Coles Express Rutherford,"118 New England Hwy, Rutherford NSW 2320",Rutherford,2320.0,151.5377654,-32.7204153
250,Budget Hoxton Park,"358 Hoxton Park Road, HOXTON PARK NSW 2171",HOXTON PARK,2171.0,150.8575027,-33.9265895
253,Metro East Corrimal,"61-63 Murray Road, EAST CORRIMAL NSW 2518",EAST CORRIMAL,2518.0,150.9066926,-34.3757228
254,Metro Petroleum Fairy Meadow,"16 Princes Highway, FAIRY MEADOW NSW 2519",FAIRY MEADOW,2519.0,150.8932507,-34.3921341
255,Metro Fuel Bellambi,"209-211 Rothery St, Bellambi NSW 2518",Bellambi,2518.0,150.9161429,-34.3688677
256,Liberty Moruya,"5 Princes Hwy, MORUYA NSW 2537",MORUYA,2537.0,150.0849803,-35.9142162
257,BP CLOVELLY,"33-37 Carrington Rd, RANDWICK NSW 2031",RANDWICK,2031.0,151.2521543,-33.9071185
258,Baldwin Automotive,"631 McGowen St, BROKEN HILL NSW 2880",BROKEN HILL,2880.0,141.4722046,-31.9390856
260,Mobil Gunnedah,"277 Conadilly St, GUNNEDAH NSW 2380",GUNNEDAH,2380.0,150.2425561,-30.9727754
262,Independent Nimbin,"20 Sibley Street, Nimbin NSW 2480",Nimbin,2480.0,153.2249692,-28.5941518
263,Nemingha PostOffice,"1049 Armidale Rd, NEMINGHA NSW 2340",NEMINGHA,2340.0,150.9728581,-31.1225568
264,United Petroleum Rydalmere,"262-272 Victoria Road, Rydalmere NSW 2116",Rydalmere,2116.0,151.0305283,-33.8099193
265,United Woodenbong,"24 Unumgar Street, Woodenbong NSW 2476",Woodenbong,2476.0,152.610849,-28.3884817
266,BP Seven Hills,"154-156 Prospect Hwy, Seven Hills NSW 2147",Seven Hills,2147.0,150.9335227,-33.7762885
267,Shell Lane Cove,"254 BURNS BAY RD, LANE COVE NSW 2066",LANE COVE,2066.0,151.1506101,-33.8201165
268,Coles Express Marsden Park,"920 Richmond Rd, Marsden Park NSW 2765",Marsden Park,2765.0,150.8426435,-33.7157355
269,7-Eleven Five Dock,"231-235 Great North Road, Five Dock NSW 2046",Five Dock,2046.0,151.1297637,-33.8678678
270,Speedway Caringbah,"66 Captain Cook Drive, Caringbah NSW 2229",Caringbah,2229.0,151.1292544,-34.0331814
271,Shell Brewarrina,"39 Doyle Street, Brewarrina NSW 2839",Brewarrina,2839.0,146.8604381,-29.960736
274,Metro Petroleum Cooma,"42 Sharp Street, Cooma NSW 2630",Cooma,2630.0,149.126808,-36.2345847
275,DURI FUEL STATION,"68 Duri Road, TAMWORTH NSW 2340",TAMWORTH,2340.0,150.9020276,-31.1043404
276,United Petroleum Yagoona,"100 Rookwood Road, Yagoona NSW 2199",Yagoona,2199.0,151.0367578,-33.8992302
277,Independent Ballina,"337 River st, Ballina NSW 2478",Ballina,2478.0,153.5482727,-28.8653368
278,Independent Ingleburn,"21-23 Cumberland Rd, Ingleburn NSW 2565",Ingleburn,2565.0,150.8670051,-34.0007943
279,Liberty Tenterfield,"104 Rouse St, TENTERFIELD NSW 2372",TENTERFIELD,2372.0,152.0163003,-29.0651094
280,North Coast Petroleum Coffs Harbour,"15-17 O'Keefe Drive, COFFS HARBOUR NSW 2450",COFFS HARBOUR,2450.0,153.0976097,-30.3163008
281,Shell Ballina,"273 River Street, Ballina NSW 2478",Ballina,2478.0,153.5553382360577,-28.86803715
282,BP Muswellbrook,"139-141 Maitland St, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333.0,150.8992856,-32.2798016
283,Liberty Casino,"84 Centre St, Casino NSW 2470",Casino,2470.0,153.04356808687578,-28.8701371
